title,rating,domain,city,state,established,course_name,course_duration_years,course_fee_inr,location,course_duration,course_fee,course_seats,rating_raw
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,M.Sc Data Science,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,559.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,"B.Sc-Mathematics, Statistics and Data Science",3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,539.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,B.Com Business Analytics,3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,538.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,M.Sc Nutrition and Dietetics,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,520.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,M.Sc Microbiology,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,518.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,M.Sc Biochemistry,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,514.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,"B.Sc-Biotechnology, Microbiology and Chemistry",3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,487.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,B.Com,3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,480.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,"B.Sc-Mathematics, Physics and Computer Science",3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,468.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,"B.Sc-Mathematics, Statistics and Computer Science",3.0,0.0,"Hyderabad, Telangana",3 Years,NaN,467.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,MBA,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,450.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,MBA,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,450.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,B.Com Computer Applications,3.0,14250.0,"Hyderabad, Telangana",3 Years,₹14.25 K,420.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,MBA,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,420.0,4.0/5
"Osmania University - Osmania University, Hyderabad",4.0,University,Hyderabad,Telangana,1918,MBA,2.0,0.0,"Hyderabad, Telangana",2 Years,NaN,420.0,4.0/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,BBA LLB Hons,5.0,1200000.0,"Phagwara, Punjab",5 Years,₹12.00 L,120.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,BA LLB Hons,5.0,1200000.0,"Phagwara, Punjab",5 Years,₹12.00 L,120.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,LLB,3.0,480000.0,"Phagwara, Punjab",3 Years,₹4.80 L,120.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,B.Arch,5.0,1200000.0,"Phagwara, Punjab",5 Years,₹12.00 L,120.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,Online M.Com,2.0,74240.0,"Phagwara, Punjab",2 Years,₹74.24 K,84.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,M.Arch Executive,2.0,320000.0,"Phagwara, Punjab",2 Years,₹3.20 L,20.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,M.Pharma Pharmaceutical Analysis,2.0,480000.0,"Phagwara, Punjab",2 Years,₹4.80 L,15.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,M.Pharma Pharmacology,2.0,480000.0,"Phagwara, Punjab",2 Years,₹4.80 L,15.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,M.Pharma Pharmaceutics,2.0,480000.0,"Phagwara, Punjab",2 Years,₹4.80 L,15.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,Ph.D Management,3.0,300000.0,"Phagwara, Punjab",3 Years,₹3.00 L,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,MA Punjabi,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,MA Political Science,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,MA Hindi,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,MA Mathematics,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,MA Economics,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,M.Com,2.0,0.0,"Phagwara, Punjab",2 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,BA Punjabi,3.0,0.0,"Phagwara, Punjab",3 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,BA,3.0,0.0,"Phagwara, Punjab",3 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,B.Sc Information Technology,3.0,0.0,"Phagwara, Punjab",3 Years,NaN,0.0,4.4/5
"LPU Jalandhar - Lovely Professional University, Phagwara",4.4,University,Phagwara,Punjab,2005,B.Lib.I.Sc,1.0,0.0,"Phagwara, Punjab",1 Year,NaN,0.0,4.4/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,MBA,2.0,112000.0,"Kochi, Kerala",2 Years,₹1.12 L,185.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Marine Engineering,4.0,753000.0,"Kochi, Kerala",4 Years,₹7.53 L,120.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,MBA,2.0,281000.0,"Kochi, Kerala",2 Years,₹2.81 L,120.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,MBA,2.0,0.0,"Kochi, Kerala",2 Years,NaN,120.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Computer Science and Engineering,4.0,218000.0,"Kochi, Kerala",4 Years,₹2.18 L,120.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Computer Science and Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,90.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Civil Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,90.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Information Technology,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,90.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Electronics and Communication Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,90.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Mechanical Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,90.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Marine Engineering,4.0,0.0,"Kochi, Kerala",4 Years,NaN,80.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Arch,5.0,0.0,"Kochi, Kerala",5 Years,NaN,80.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,MCA,2.0,0.0,"Kochi, Kerala",2 Years,NaN,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Electronics and Communication Engineering,4.0,218000.0,"Kochi, Kerala",4 Years,₹2.18 L,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Civil Engineering,4.0,218000.0,"Kochi, Kerala",4 Years,₹2.18 L,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,MCA Integrated,5.0,0.0,"Kochi, Kerala",5 Years,NaN,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Electrical and Electronics Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,Diploma in Plastic Mould Technology,3.0,0.0,"Kochi, Kerala",3 Years,NaN,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,B.Tech Safety and Fire Engineering,4.0,182000.0,"Kochi, Kerala",4 Years,₹1.82 L,60.0,4.3/5
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",4.3,University,Kochi,Kerala,1971,Diploma in Plastic Technology,3.0,0.0,"Kochi, Kerala",3 Years,NaN,60.0,4.3/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,4.0,18120.0,"Guwahati, Assam",4 Years,₹18.12 K,1310.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,4.0,0.0,"Guwahati, Assam",4 Years,NaN,1000.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,3.0,0.0,"Guwahati, Assam",3 Years,NaN,900.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,4.0,69340.0,"Guwahati, Assam",4 Years,₹69.34 K,805.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,3.0,0.0,"Guwahati, Assam",3 Years,NaN,800.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA Assamese,3.0,11320.0,"Guwahati, Assam",3 Years,₹11.32 K,800.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA English,3.0,11320.0,"Guwahati, Assam",3 Years,₹11.32 K,800.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,3.0,0.0,"Guwahati, Assam",3 Years,NaN,800.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA English,4.0,0.0,"Guwahati, Assam",4 Years,NaN,750.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,B.Com,4.0,42340.0,"Guwahati, Assam",4 Years,₹42.34 K,750.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA Assamese,4.0,0.0,"Guwahati, Assam",4 Years,NaN,750.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,3.0,0.0,"Guwahati, Assam",3 Years,NaN,700.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,B.Com Hons,4.0,22400.0,"Guwahati, Assam",4 Years,₹22.40 K,700.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,4.0,0.0,"Guwahati, Assam",4 Years,NaN,700.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA Political Science,3.0,11320.0,"Guwahati, Assam",3 Years,₹11.32 K,600.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,4.0,14950.0,"Guwahati, Assam",4 Years,₹14.95 K,600.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA English Communication,3.0,0.0,"Guwahati, Assam",3 Years,NaN,600.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA,3.0,0.0,"Guwahati, Assam",3 Years,NaN,550.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA Economics,3.0,11320.0,"Guwahati, Assam",3 Years,₹11.32 K,500.0,4.0/5
"Gauhati University - Gauhati University, Guwahati",4.0,University,Guwahati,Assam,1948,BA English,3.0,0.0,"Guwahati, Assam",3 Years,NaN,500.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Arabic,3.0,0.0,"Srinagar, Jammu and Kashmir",3 Years,NaN,1200.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA,3.0,0.0,"Srinagar, Jammu and Kashmir",3 Years,NaN,480.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,B.Ed,2.0,0.0,"Srinagar, Jammu and Kashmir",2 Years,NaN,443.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Urdu,3.0,0.0,"Srinagar, Jammu and Kashmir",3 Years,NaN,320.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Psychology Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,320.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Education Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,320.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Sociology Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,320.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Political Science Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,240.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Education Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,240.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA English Literature Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,240.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Sociology Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,MBBS,5.5,68450.0,"Srinagar, Jammu and Kashmir",5 Years 6 Months,₹68.45 K,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Education Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,LLB,3.0,0.0,"Srinagar, Jammu and Kashmir",3 Years,NaN,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BE Civil Engineering,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BE Electronics and Communication Engineering,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,180.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Sociology Major,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,160.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Education Major,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,160.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,B.Sc Zoology Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,160.0,4.0/5
"Kashmir University - University of Kashmir, Srinagar",4.0,University,Srinagar,Jammu and Kashmir,1948,BA Urdu Hons,4.0,0.0,"Srinagar, Jammu and Kashmir",4 Years,NaN,160.0,4.0/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,1300.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,1000.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,B.Ed,2.0,0.0,"Chandigarh, Chandigarh",2 Years,NaN,800.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,166000.0,"Chandigarh, Chandigarh",3 Years,₹1.66 L,800.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,800.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,650.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,630.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,600.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,67470.0,"Chandigarh, Chandigarh",3 Years,₹67.47 K,600.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA English Morning Shift,3.0,24420.0,"Chandigarh, Chandigarh",3 Years,₹24.42 K,480.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA Punjabi Morning Shift,3.0,24420.0,"Chandigarh, Chandigarh",3 Years,₹24.42 K,480.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,56650.0,"Chandigarh, Chandigarh",3 Years,₹56.65 K,450.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,400.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,63980.0,"Chandigarh, Chandigarh",3 Years,₹63.98 K,400.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,400.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,B.Com,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,350.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,B.Sc Non Medical,3.0,0.0,"Chandigarh, Chandigarh",3 Years,NaN,320.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA Punjabi Evening Shift,3.0,24420.0,"Chandigarh, Chandigarh",3 Years,₹24.42 K,320.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA English Evening Shift,3.0,24420.0,"Chandigarh, Chandigarh",3 Years,₹24.42 K,320.0,4.2/5
"Panjab University - Panjab University, Chandigarh",4.2,University,Chandigarh,Chandigarh,1947,BA History and Culture Evening Shift,3.0,24420.0,"Chandigarh, Chandigarh",3 Years,₹24.42 K,320.0,4.2/5
